ASASSN_id,distance,distance_low,distance_high,g_mag,Gaia_name,G_mag,G_mag_err,abs_mag_G,abs_mag_G_low,abs_mag_G_high,ext_correct_G,ext_correct_G_low,ext_correct_G_high,BP_RP,BP_RP_err,BP_RP_0,BP_RP_0_err,J_mag,J_mag_err,K_mag,K_mag_err,abs_mag_J,abs_mag_J_low,abs_mag_J_high,ext_correct_J,ext_correct_J_low,ext_correct_J_high,ext_correct_K,ext_correct_K_low,ext_correct_K_high,FinalType,ML_classifier_type,visual_classification_type,VSX_type,VSX_RA,VSX_Dec,VSX_name
377957275039,7905,6332,10017,16.022,Gaia DR3 4128721795026235776,15.564,0.016,+0.178,+0.660,-0.336,0.896,0.438,0.896,+1.061,0.053,+0.623,0.053,14.160,0.032,13.763,0.050,-0.598,-0.116,-1.112,0.268,0.268,0.268,0.115,0.115,0.115,RRAB,RRL_ab,NA,RRAB,255.19454,-20.11953,V1210 Oph
446676926114,919,904,937,11.585,Gaia DR3 5815008831122635520,11.287,0.008,+1.196,+1.235,+1.151,0.274,0.133,0.277,+0.681,0.034,+0.547,0.034,10.342,0.024,9.996,0.020,+0.443,+0.480,+0.400,0.082,0.081,0.083,0.035,0.035,0.035,RRAB,NonVar,RRAB,RRAB,255.19454,-66.66386,RW TrA
661428560462,3021,2851,3206,13.198,Gaia DR3 4126115093485131776,13.936,0.006,+1.147,+1.273,+1.018,0.388,0.189,0.388,+0.943,0.022,+0.754,0.022,12.687,0.024,12.273,0.023,+0.170,+0.296,+0.041,0.116,0.116,0.116,0.050,0.050,0.050,RRAB,RRL_ab,NA,RRAB,255.19999,-21.73416,PS1-3PI J170047.99-214402.9
51540155536,5864,5376,6545,14.626,Gaia DR3 1309675617500856064,14.458,0.011,+0.496,+0.685,+0.257,0.121,0.059,0.121,+0.639,0.044,+0.580,0.044,13.497,0.022,13.192,0.041,-0.380,-0.191,-0.619,0.036,0.036,0.036,0.015,0.015,0.015,RRAB,RRL_ab,NA,RRAB,255.20280,+30.23761,IL Her
395137197815,2412,2288,2583,14.457,Gaia DR3 4113179133041212544,13.968,0.003,+1.547,+1.662,+1.398,0.509,0.249,0.509,+1.439,0.005,+1.190,0.005,12.060,0.029,11.326,0.025,-0.004,+0.111,-0.153,0.152,0.152,0.152,0.065,0.065,0.065,RRAB,RRL_ab,NA,RRAB,255.20373,-24.30811,ASASSN-V J170048.89-241829.2
506806548777,5744,4765,7233,15.621,Gaia DR3 4126107804916081664,15.409,0.009,+0.838,+1.244,+0.337,0.775,0.379,0.775,+0.806,0.038,+0.427,0.038,14.107,0.032,13.939,0.057,+0.080,+0.486,-0.421,0.231,0.231,0.231,0.099,0.099,0.099,RRC,RRL_c,NA,RRC,255.20621,-21.94931,V1208 Oph
618475660200,3033,2874,3212,13.912,Gaia DR3 5917521179286798592,13.665,0.008,+9.999,+9.999,+9.999,0.555,0.271,0.555,+0.589,0.032,+0.318,0.032,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.166,0.166,0.166,0.071,0.071,0.071,RRC,RRL_c,NA,RRC,255.21968,-56.12271,ASASSN-V J170052.73-560721.8
661428766465,5148,4823,5495,14.227,Gaia DR3 4558381149260926336,14.091,0.006,+0.291,+0.432,+0.149,0.242,0.118,0.242,+0.476,0.023,+0.358,0.023,13.318,0.021,13.124,0.030,-0.312,-0.171,-0.454,0.072,0.072,0.072,0.031,0.031,0.031,RRC,RRL_c,NA,RRC,255.22908,+16.88770,LINEAR 19624049
661427618154,99999,99999,99999,14.675,Gaia DR3 XXXXXXXXXXXXXXXXXXX,99.999,9.999,+9.999,+9.999,+9.999,0.266,0.130,0.266,+0.000,9.999,-0.130,9.999,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.079,0.079,0.079,0.034,0.034,0.034,NEED,EB_ED,need,RR,255.23208,-58.34325,UNSW-V 227
661427616390,8725,6522,11110,15.785,Gaia DR3 5915161008841772544,15.447,0.014,+0.477,+1.109,-0.048,0.266,0.130,0.266,+0.780,0.061,+0.650,0.061,14.378,0.034,14.059,0.072,-0.405,+0.227,-0.930,0.079,0.079,0.079,0.034,0.034,0.034,RRAB,RRL_ab,NA,RRAB,255.23479,-58.60447,V0717 Ara
274878090299,1518,1466,1569,14.000,Gaia DR3 6029363222855169408,13.243,0.013,+1.093,+1.170,+1.019,1.244,0.607,1.246,+1.254,0.056,+0.646,0.056,11.333,0.032,10.993,0.030,+0.056,+0.131,-0.017,0.371,0.371,0.372,0.159,0.159,0.159,RRAB,RRL_ab,NA,RRAB,255.24546,-30.19814,V1712 Sco
661428459224,7122,5431,8888,16.350,Gaia DR3 4113111749277577600,16.047,0.009,+0.960,+1.549,+0.479,0.824,0.402,0.824,+1.085,0.046,+0.683,0.046,14.517,0.029,14.037,0.062,+0.008,+0.597,-0.473,0.246,0.246,0.246,0.105,0.105,0.105,RRAB,RRL_ab,NA,RRAB,255.25866,-24.62135,ASASSN-V J170102.08-243716.8
661428423062,8917,7065,10489,15.479,Gaia DR3 4112181875997135744,15.306,0.008,-0.062,+0.443,-0.415,0.617,0.302,0.617,+1.016,0.032,+0.714,0.032,13.887,0.026,13.480,0.043,-1.048,-0.543,-1.401,0.184,0.184,0.184,0.079,0.079,0.079,RRAB,RRL_ab,NA,RRAB,255.26205,-25.66248,PS1-3PI J170102.89-253944.9
429496821426,968,942,990,15.034,Gaia DR3 4127969694720926208,14.315,0.007,+3.552,+3.621,+3.493,0.834,0.402,0.844,+1.310,0.029,+0.902,0.031,12.847,0.026,12.253,0.026,+2.669,+2.731,+2.617,0.249,0.246,0.252,0.107,0.105,0.108,EW,EB_ESD,EW,RRC,255.26327,-20.20745,WISE J170103.1-201226
661428392326,7103,5708,8705,15.463,Gaia DR3 4112075189013311488,15.674,0.018,+0.839,+1.314,+0.397,0.578,0.283,0.578,+0.905,0.070,+0.622,0.070,14.508,0.035,14.171,0.063,+0.078,+0.553,-0.364,0.173,0.173,0.173,0.074,0.074,0.074,RRAB,RRL_ab,NA,RRAB,255.27058,-26.37033,ASASSN-V J170104.90-262213.1
661427789348,1166,1123,1218,15.981,Gaia DR3 5977652709963989248,15.412,0.009,+4.299,+4.409,+4.169,0.780,0.367,0.815,+1.457,0.038,+1.076,0.049,13.377,0.042,12.695,0.039,+2.811,+2.901,+2.706,0.233,0.224,0.243,0.100,0.096,0.104,RRC,DSCT,RRC,RRC,255.27552,-35.46871,ASASSN-V J170106.12-352807.4
292058660955,10395,8290,12912,15.360,Gaia DR3 4444884572576496128,15.002,0.016,-0.373,+0.118,-0.844,0.291,0.142,0.291,+0.738,0.066,+0.596,0.066,14.228,0.032,13.951,0.049,-0.943,-0.452,-1.414,0.087,0.087,0.087,0.037,0.037,0.037,RRAB,RRL_ab,NA,RRAB,255.27820,+11.05487,V1057 Oph
523986462275,4014,3587,4713,15.823,Gaia DR3 4126114062692932736,15.376,0.014,+1.704,+1.948,+1.356,0.654,0.320,0.654,+0.918,0.061,+0.598,0.061,14.384,0.036,13.894,0.061,+1.171,+1.415,+0.823,0.195,0.195,0.195,0.084,0.084,0.084,RRAB,RRL_ab,NA,RRAB,255.27921,-21.77564,V1215 Oph
661428392424,6360,5226,7691,14.763,Gaia DR3 4112075184676524416,15.541,0.008,+0.946,+1.372,+0.533,0.578,0.283,0.578,+0.682,0.032,+0.399,0.032,14.485,0.044,14.237,0.065,+0.295,+0.721,-0.118,0.173,0.173,0.173,0.074,0.074,0.074,RRC,RRL_e,NA,RRC,255.28623,-26.36863,PS1-3PI J170108.69-262207.0
257698294502,5813,5257,6393,14.810,Gaia DR3 5802048230422327296,14.720,0.010,+0.650,+0.868,+0.443,0.248,0.121,0.248,+0.701,0.042,+0.580,0.042,13.606,0.032,13.329,0.040,-0.290,-0.072,-0.497,0.074,0.074,0.074,0.032,0.032,0.032,RRAB,RRL_ab,NA,RRAB,255.29104,-75.94761,CW Aps
661428221129,99999,99999,99999,14.724,Gaia DR3 XXXXXXXXXXXXXXXXXXX,99.999,9.999,+9.999,+9.999,+9.999,0.703,0.344,0.703,+0.000,9.999,-0.344,9.999,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.210,0.210,0.210,0.090,0.090,0.090,RRAB,RRL_ab,NA,RRAB,255.30400,-28.65872,PS Oph
661427611522,10894,8589,13629,15.351,Gaia DR3 5915041123406957824,15.714,0.009,-0.053,+0.463,-0.539,0.581,0.284,0.581,+0.829,0.038,+0.545,0.038,14.681,0.037,14.410,0.100,-0.678,-0.162,-1.164,0.173,0.173,0.173,0.074,0.074,0.074,RRAB,RRL_ab,NA,RRAB,255.30454,-59.32958,V0438 Ara
352188308152,5687,5057,6406,14.184,Gaia DR3 6029393154580641280,13.233,0.004,-1.494,-1.239,-1.753,0.953,0.466,0.953,+1.496,0.013,+1.030,0.013,11.182,0.021,10.537,0.019,-2.877,-2.622,-3.136,0.285,0.285,0.285,0.122,0.122,0.122,SR,EB_EC,SR,RR,255.30567,-30.00900,PQ Oph
103080078210,6180,5579,6870,15.444,Gaia DR3 1632012569467830912,15.389,0.009,+1.434,+1.656,+1.204,0.000,0.000,0.000,+0.432,0.036,+0.432,0.036,14.764,0.038,14.600,0.101,+0.809,+1.031,+0.579,0.000,0.000,0.000,0.000,0.000,0.000,RRC,RRL_c,NA,RRC,255.30708,+63.81962,LINEAR 19917165
661427661549,7908,5618,11109,15.544,Gaia DR3 5936480642409708672,15.612,0.010,+0.020,+0.762,-0.718,1.102,0.538,1.102,+1.197,0.040,+0.659,0.040,13.870,0.022,13.402,0.024,-0.949,-0.207,-1.687,0.329,0.329,0.329,0.141,0.141,0.141,RRAB,RRL_ab,NA,RRAB,255.30862,-51.39915,ASASSN-V J170114.06-512357.0
661428445378,5260,4502,6132,16.075,Gaia DR3 4113057259040567936,15.665,0.019,+1.261,+1.865,+0.928,0.799,0.260,0.799,+0.957,0.082,+0.566,0.155,14.582,0.038,14.182,0.069,+0.738,+1.156,+0.405,0.239,0.159,0.239,0.102,0.068,0.102,RRAB,RRL_ab,NA,RRAB,255.31741,-25.07464,ASASSN-V J170116.18-250428.7
498216441173,7187,6061,8577,15.825,Gaia DR3 4546156504098756480,15.416,0.016,+0.867,+1.237,+0.483,0.266,0.130,0.266,+0.659,0.068,+0.529,0.068,14.787,0.035,14.387,0.072,+0.424,+0.794,+0.040,0.080,0.080,0.080,0.034,0.034,0.034,RRAB,RRL_ab,NA,RRAB,255.34025,+15.63178,CSS_J170121.6+153754
111670516311,7479,6618,8593,15.138,Gaia DR3 1359859905172054016,14.802,0.016,+0.263,+0.528,-0.039,0.170,0.083,0.170,+0.573,0.069,+0.490,0.069,14.100,0.029,13.818,0.046,-0.320,-0.055,-0.622,0.051,0.051,0.051,0.022,0.022,0.022,RRAB,RRL_ab,NA,RRAB,255.34106,+46.47567,CSS_J170121.8+462832
661427883424,9521,7520,11567,15.709,Gaia DR3 6026530163731660928,15.524,0.013,-0.971,-0.434,-1.394,1.602,0.771,1.602,+1.258,0.067,+0.475,0.068,13.861,0.036,13.313,0.043,-1.510,-0.991,-1.933,0.478,0.471,0.478,0.205,0.202,0.205,RRAB,RRL_ab,NA,RRAB,255.34686,-33.25990,ASASSN-V J170123.24-331535.5
661427618573,6122,5238,7138,14.982,Gaia DR3 5915194337789379200,15.620,0.012,+1.123,+1.461,+0.789,0.563,0.275,0.563,+0.831,0.052,+0.556,0.052,14.674,0.050,14.509,0.107,+0.572,+0.910,+0.238,0.168,0.168,0.168,0.072,0.072,0.072,RRAB,RRL_ab,NA,RRAB,255.35358,-58.27831,V0441 Ara
463856551345,7255,6456,8323,15.106,Gaia DR3 5807438281242639104,14.878,0.007,+0.253,+0.506,-0.045,0.322,0.158,0.322,+0.730,0.031,+0.572,0.031,13.755,0.024,13.454,0.044,-0.644,-0.391,-0.942,0.096,0.096,0.096,0.041,0.041,0.041,RRAB,RRL_ab,NA,RRAB,255.35487,-71.67678,FO Aps
180389353936,4682,4280,5056,14.537,Gaia DR3 4441306903475695104,14.262,0.009,+0.668,+0.863,+0.501,0.242,0.118,0.242,+0.743,0.036,+0.625,0.036,13.083,0.023,12.783,0.030,-0.341,-0.146,-0.508,0.072,0.072,0.072,0.031,0.031,0.031,RRAB,RRL_ab,NA,RRAB,255.35797,+7.09570,ASASSN-V J170125.89+070544.1
609885998022,5793,5041,6777,15.198,Gaia DR3 5817374808346963072,15.011,0.007,+0.708,+1.010,+0.368,0.488,0.239,0.488,+0.636,0.030,+0.397,0.030,14.093,0.026,13.920,0.052,+0.132,+0.434,-0.208,0.146,0.146,0.146,0.062,0.062,0.062,RRC,NonVar,RRC,RRC,255.36862,-62.95800,V0436 Ara
661427919991,5502,4661,6589,16.470,Gaia DR3 6026639324651131264,15.498,0.014,+0.123,+0.484,-0.268,1.672,0.817,1.672,+1.286,0.061,+0.469,0.061,13.731,0.036,13.268,0.040,-0.471,-0.110,-0.862,0.499,0.499,0.499,0.214,0.214,0.214,RRAB,RRL_ab,NA,RRAB,255.37827,-32.45802,ASASSN-V J170130.78-322728.6
661428390249,4565,3686,5511,15.780,Gaia DR3 4112077005742477824,16.157,0.007,+2.282,+2.746,+1.873,0.578,0.283,0.578,+0.950,0.038,+0.667,0.038,14.785,0.047,14.453,0.091,+1.315,+1.779,+0.906,0.173,0.173,0.173,0.074,0.074,0.074,RRAB,RRL_ab,NA,RRAB,255.38217,-26.41507,ASASSN-V J170131.72-262454.3
661428457311,6764,5208,8443,14.512,Gaia DR3 4113107218103691648,15.493,0.014,+0.615,+1.183,+0.134,0.727,0.355,0.727,+0.955,0.063,+0.600,0.063,14.319,0.040,13.884,0.063,-0.049,+0.519,-0.530,0.217,0.217,0.217,0.093,0.093,0.093,RRAB,RRL_ab,NA,RRAB,255.38823,-24.69156,PS1-3PI J170133.17-244129.6
635655528402,1287,1263,1318,14.480,Gaia DR3 5818276991997489664,14.313,0.011,+3.331,+3.375,+3.275,0.434,0.211,0.438,+0.866,0.044,+0.654,0.044,12.941,0.026,12.664,0.027,+2.263,+2.305,+2.210,0.130,0.129,0.131,0.056,0.055,0.056,RRC,NonVar,RRC,RRC:,255.39737,-61.99325,V0808 Ara
369367623296,1799,1652,1960,16.260,Gaia DR3 4378263552439536640,15.745,0.008,+3.743,+3.928,+3.557,0.727,0.355,0.727,+1.235,0.031,+0.880,0.031,14.317,0.029,13.812,0.052,+2.825,+3.010,+2.639,0.217,0.217,0.217,0.093,0.093,0.093,RRC,RRL_e,NA,RRC,255.40638,-2.30042,CSS_J170137.5-021801
515396477267,7663,6048,9598,16.334,Gaia DR3 4380153269330267008,15.711,0.012,+0.369,+0.883,-0.120,0.920,0.450,0.920,+1.091,0.052,+0.641,0.052,14.000,0.026,13.693,0.055,-0.697,-0.183,-1.186,0.275,0.275,0.275,0.118,0.118,0.118,RRAB,RRL_ab,NA,RRAB,255.41335,-0.85812,CSS_J170139.1-005129
661427530656,4722,4361,5073,14.621,Gaia DR3 5774175786755181824,14.238,0.011,+0.469,+0.642,+0.314,0.398,0.195,0.398,+0.843,0.047,+0.648,0.047,13.073,0.025,12.609,0.033,-0.417,-0.244,-0.572,0.119,0.119,0.119,0.051,0.051,0.051,RRAB,RRL_ab,NA,RRAB,255.42354,-81.35531,CT Aps
661427624589,4012,3564,4616,14.680,Gaia DR3 5916936823206565888,15.317,0.003,+1.722,+1.979,+1.418,0.578,0.283,0.578,+1.383,0.006,+1.100,0.006,13.491,0.065,12.787,0.058,+0.301,+0.558,-0.003,0.173,0.173,0.173,0.074,0.074,0.074,EW,NonVar,EW,RRC,255.42360,-57.31234,ASASSN-V J170141.67-571844.4
661428368178,3387,3097,3686,14.497,Gaia DR3 6033398018214009600,14.442,0.006,+1.230,+1.424,+1.046,0.563,0.275,0.563,+0.645,0.025,+0.370,0.025,13.485,0.029,13.169,0.035,+0.668,+0.862,+0.484,0.168,0.168,0.168,0.072,0.072,0.072,RRC,RRL_c,NA,RRC,255.42587,-26.84323,ASASSN-V J170142.21-265035.6
77310308405,6190,5288,7865,15.858,Gaia DR3 5774010172815920896,15.640,0.014,+1.370,+1.712,+0.850,0.312,0.153,0.312,+0.713,0.059,+0.560,0.059,14.523,0.039,14.268,0.087,+0.472,+0.814,-0.048,0.093,0.093,0.093,0.040,0.040,0.040,RRAB,RRL_ab,NA,RRAB,255.42946,-82.36687,ASASSN-V J170143.10-822200.5
661427598068,99999,99999,99999,13.541,Gaia DR3 XXXXXXXXXXXXXXXXXXX,99.999,9.999,+9.999,+9.999,+9.999,0.561,0.274,0.561,+0.000,9.999,-0.274,9.999,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.167,0.167,0.167,0.072,0.072,0.072,RRC,RRL_c,NA,RR,255.43292,-60.92028,UNSW-V 164
661427540495,5517,4830,6462,15.088,Gaia DR3 5804400502412301312,15.591,0.011,+9.999,+9.999,+9.999,0.305,0.149,0.305,+0.793,0.045,+0.644,0.045,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.091,0.091,0.091,0.039,0.039,0.039,RRAB,RRL_ab,NA,RRAB,255.43486,-72.09802,FP Aps
274878287280,8466,7362,9794,14.128,Gaia DR3 6028467704992628992,12.322,0.004,-3.574,-3.271,-3.891,1.258,0.615,1.258,+2.394,0.015,+1.779,0.015,9.557,0.022,8.319,0.024,-5.456,-5.153,-5.773,0.375,0.375,0.375,0.161,0.161,0.161,SR,LPV_SRV_AGB_O,SR,RR,255.43713,-31.01861,IS Sco
584116096100,4758,4012,5698,15.710,Gaia DR3 4113106732743493632,15.573,0.015,+1.459,+2.120,+1.067,0.727,0.213,0.727,+0.924,0.059,+0.569,0.154,14.552,0.037,14.146,0.065,+0.948,+1.405,+0.556,0.217,0.130,0.217,0.093,0.056,0.093,RRAB,RRL_ab,NA,RRAB,255.43772,-24.70535,PS1-3PI J170145.05-244219.2
489626720890,7190,5952,8947,15.573,Gaia DR3 4132823729307471104,15.457,0.008,+0.180,+0.591,-0.294,0.993,0.485,0.993,+0.959,0.035,+0.474,0.035,14.167,0.032,13.791,0.054,-0.413,-0.002,-0.887,0.296,0.296,0.296,0.127,0.127,0.127,RRC,RRL_c,NA,RRC,255.43774,-16.79874,PS1-3PI J170145.05-164755.4
455267641190,759,750,770,13.398,Gaia DR3 5936371855141344384,13.142,0.008,+3.102,+3.135,+3.062,0.639,0.309,0.648,+0.899,0.033,+0.587,0.034,12.138,0.028,11.806,0.026,+2.546,+2.574,+2.513,0.191,0.189,0.193,0.082,0.081,0.083,EW,NonVar,EW,EC|RRC|DSCT|DSCTr,255.43950,-51.84344,ASAS J170145-5150.6
661428091531,4827,4202,6221,15.644,Gaia DR3 6029402122476267648,15.815,0.010,+1.444,+1.745,+0.893,0.953,0.466,0.953,+1.098,0.037,+0.632,0.037,14.529,0.049,14.283,0.081,+0.826,+1.127,+0.275,0.285,0.285,0.285,0.122,0.122,0.122,RRAB,RRL_ab,NA,RRAB,255.44827,-29.82892,ASASSN-V J170147.59-294943.9
103080211902,5595,5126,6175,14.347,Gaia DR3 1308813016269365376,14.135,0.005,+0.226,+0.416,+0.012,0.170,0.083,0.170,+0.711,0.017,+0.628,0.017,13.198,0.024,12.900,0.029,-0.592,-0.402,-0.806,0.051,0.051,0.051,0.022,0.022,0.022,RRAB,RRL_ab,NA,RRAB,255.45635,+29.36320,CSS_J170149.4+292148
661428102790,99999,99999,99999,15.114,Gaia DR3 XXXXXXXXXXXXXXXXXXX,99.999,9.999,+9.999,+9.999,+9.999,0.852,0.416,0.852,+0.000,9.999,-0.416,9.999,14.212,0.065,13.724,0.071,+9.999,+9.999,+9.999,0.254,0.254,0.254,0.109,0.109,0.109,RRAB,RRL_ab,NA,RRAB,255.46308,-29.73642,QQ Oph
584115691637,4035,3674,4411,15.241,Gaia DR3 5914359911534780288,14.955,0.017,+1.416,+1.619,+1.222,0.510,0.249,0.510,+0.782,0.065,+0.533,0.065,13.902,0.030,13.674,0.043,+0.721,+0.924,+0.527,0.152,0.152,0.152,0.065,0.065,0.065,RRAB,RRL_ab,NA,RRAB,255.46508,-61.69442,V0439 Ara
661428179188,99999,99999,99999,15.645,Gaia DR3 XXXXXXXXXXXXXXXXXXX,99.999,9.999,+9.999,+9.999,+9.999,0.750,0.367,0.750,+0.000,9.999,-0.367,9.999,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.224,0.224,0.224,0.096,0.096,0.096,RRAB,RRL_ab,NA,RRC,255.46804,-29.08842,PZ Oph
249108323439,6198,5269,7167,15.411,Gaia DR3 4561674908135799168,15.377,0.007,+1.222,+1.574,+0.906,0.194,0.095,0.194,+0.505,0.027,+0.410,0.027,14.678,0.037,14.307,0.089,+0.659,+1.011,+0.343,0.058,0.058,0.058,0.025,0.025,0.025,RRC,RRL_c,NA,RRC,255.48915,+20.10025,LINEAR 19675641
661427981274,3800,3334,4521,15.452,Gaia DR3 6028419189048158464,15.233,0.012,+1.325,+1.660,+0.869,1.009,0.468,1.088,+1.039,0.049,+0.546,0.081,13.547,0.032,13.343,0.037,+0.347,+0.646,-0.054,0.301,0.286,0.325,0.129,0.123,0.139,RRAB,RRL_ab,NA,RRAB,255.50416,-31.13205,ASASSN-V J170201.00-310755.4
661428318578,5419,4260,7065,15.781,Gaia DR3 6033315009437196672,15.903,0.013,+1.319,+1.842,+0.743,0.914,0.447,0.914,+0.857,0.057,+0.410,0.057,14.494,0.035,14.220,0.080,+0.551,+1.074,-0.025,0.273,0.273,0.273,0.117,0.117,0.117,RRAB,RRL_ab,NA,RRAB,255.50512,-27.51269,QS Oph
652835056370,4355,3906,4960,14.062,Gaia DR3 5923725826490069888,14.698,0.006,+0.980,+1.216,+0.698,0.523,0.256,0.523,+0.679,0.023,+0.423,0.023,13.771,0.030,13.432,0.050,+0.420,+0.656,+0.138,0.156,0.156,0.156,0.067,0.067,0.067,NEED,NonVar,need,RRC,255.50772,-54.35131,ASASSN-V J170201.85-542104.7
584116557124,7231,6187,9207,15.515,Gaia DR3 5915131837424079744,15.260,0.012,+0.397,+0.736,-0.128,0.567,0.277,0.567,+0.822,0.047,+0.545,0.047,14.156,0.028,13.846,0.059,-0.309,+0.030,-0.834,0.169,0.169,0.169,0.073,0.073,0.073,RRAB,RRL_ab,NA,RRAB,255.50842,-59.12886,V0443 Ara
369367893072,7686,5600,10219,17.099,Gaia DR3 4129587454270476672,16.603,0.012,+1.157,+1.845,+0.539,1.017,0.497,1.017,+1.085,0.061,+0.588,0.061,14.977,0.037,14.483,0.075,+0.244,+0.932,-0.374,0.304,0.304,0.304,0.130,0.130,0.130,RRAB,RRL_ab,NA,RRAB,255.50925,-18.00325,V1243 Oph
584116161862,4834,4064,6779,15.702,Gaia DR3 4129313126127101568,15.327,0.018,+1.299,+1.676,+0.565,0.606,0.296,0.606,+0.887,0.081,+0.591,0.081,14.060,0.029,13.772,0.044,+0.457,+0.834,-0.277,0.181,0.181,0.181,0.077,0.077,0.077,RRAB,RRL_ab,NA,RRAB,255.50954,-19.01256,V1241 Oph
68719679579,13030,10472,17282,15.857,Gaia DR3 1408379188642255616,15.764,0.014,+0.068,+0.543,-0.545,0.121,0.059,0.121,+0.647,0.057,+0.588,0.057,14.742,0.032,14.646,0.098,-0.869,-0.394,-1.482,0.036,0.036,0.036,0.015,0.015,0.015,RRAB,RRL_ab,NA,RRAB,255.51139,+48.44786,V0785 Her
455267197331,6610,5784,7941,15.829,Gaia DR3 4560393392974384512,15.539,0.014,+1.196,+1.486,+0.798,0.242,0.118,0.242,+0.762,0.054,+0.644,0.054,14.423,0.030,14.341,0.091,+0.250,+0.540,-0.148,0.072,0.072,0.072,0.031,0.031,0.031,RRAB,RRL_ab,NA,RRAB,255.52367,+18.71234,CSS_J170205.6+184244
438086695997,8902,7112,10708,16.027,Gaia DR3 4378239294464548480,15.473,0.007,-0.170,+0.317,-0.572,0.896,0.438,0.896,+1.074,0.030,+0.636,0.030,14.002,0.026,13.547,0.050,-1.013,-0.526,-1.415,0.268,0.268,0.268,0.115,0.115,0.115,RRAB,RRL_ab,NA,RRAB,255.52400,-2.59487,CSS_J170205.7-023541
463857359758,5972,4611,7507,16.369,Gaia DR3 4364336416608350592,15.593,0.009,+0.525,+1.087,+0.029,1.187,0.580,1.187,+1.337,0.040,+0.757,0.040,13.770,0.031,13.296,0.040,-0.465,+0.097,-0.961,0.354,0.354,0.354,0.152,0.152,0.152,RRAB,RRL_ab,NA,RRAB,255.52445,-5.82240,PS1-3PI J170205.87-054920.5
180389597835,5363,4990,5818,14.373,Gaia DR3 4571678814680147840,14.260,0.004,+0.492,+0.648,+0.315,0.121,0.059,0.121,+0.696,0.016,+0.637,0.016,13.246,0.024,12.906,0.033,-0.437,-0.281,-0.614,0.036,0.036,0.036,0.015,0.015,0.015,RRAB,RRL_ab,NA,RRAB,255.52457,+24.17421,CSS_J170205.8+241027
661427661647,4017,2449,5952,13.877,Gaia DR3 5936501945413991296,18.439,0.003,+9.999,+9.999,+9.999,1.102,0.537,1.102,+1.314,0.038,+0.776,0.038,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.329,0.328,0.329,0.141,0.141,0.141,DSCT,EB_EC,DSCT,RRC,255.52466,-51.38161,ASASSN-V J170205.92-512253.8
549756811424,4707,4258,5308,14.091,Gaia DR3 6029346768924348544,12.353,0.004,-2.735,-2.498,-3.004,1.724,0.833,1.732,+2.775,0.015,+1.932,0.020,9.160,0.027,7.810,0.017,-4.719,-4.495,-4.982,0.515,0.509,0.517,0.221,0.218,0.222,SR,NonVar,SR,RRC:,255.52779,-30.32383,IV Sco
25770132415,5579,5121,6143,14.817,Gaia DR3 1308644103795357824,14.533,0.009,+0.606,+0.792,+0.397,0.194,0.095,0.194,+0.677,0.038,+0.582,0.038,13.565,0.024,13.197,0.029,-0.226,-0.040,-0.435,0.058,0.058,0.058,0.025,0.025,0.025,RRAB,RRL_ab,NA,RRAB/BL,255.54331,+28.80713,ROTSE1 J170210.41+284826.3
360777675417,4387,3598,6138,16.607,Gaia DR3 4129585908082135424,16.160,0.010,+1.932,+2.363,+1.203,1.017,0.497,1.017,+1.218,0.033,+0.721,0.033,14.500,0.032,13.975,0.059,+0.985,+1.416,+0.256,0.304,0.304,0.304,0.130,0.130,0.130,RRAB,RRL_ab,NA,RRAB,255.54504,-18.08167,V1250 Oph
446677304855,3240,3006,3513,14.017,Gaia DR3 4112103467070893440,14.072,0.008,+0.863,+1.026,+0.688,0.656,0.321,0.656,+0.714,0.034,+0.393,0.034,13.046,0.042,12.785,0.046,+0.297,+0.460,+0.122,0.196,0.196,0.196,0.084,0.084,0.084,RRC,RRL_c,NA,RRC,255.54729,-26.23100,V2135 Oph
661427989209,7429,5231,9790,15.390,Gaia DR3 6028561030381925504,18.216,0.004,+9.999,+9.999,+9.999,1.258,0.615,1.258,+1.449,0.086,+0.834,0.086,99.999,9.999,99.999,9.999,+9.999,+9.999,+9.999,0.375,0.375,0.375,0.161,0.161,0.161,RRC,RRL_c,NA,RRC,255.55885,-30.99951,ASASSN-V J170214.12-305958.2
661427561230,7761,5555,11052,13.977,Gaia DR3 5816699502052546688,17.479,0.006,+2.651,+3.378,+1.884,0.378,0.185,0.378,+0.911,0.095,+0.726,0.095,13.372,0.039,13.148,0.045,-1.191,-0.464,-1.958,0.113,0.113,0.113,0.048,0.048,0.048,RRC,RRL_c,NA,RRC,255.56090,-65.39706,ASASSN-V J170214.62-652349.4
274878408717,3667,3215,4264,14.349,Gaia DR3 6028412488898003712,11.608,0.006,-2.566,-2.280,-2.893,1.352,0.661,1.352,+3.556,0.034,+2.895,0.034,7.898,0.020,6.517,0.023,-5.327,-5.041,-5.654,0.403,0.403,0.403,0.173,0.173,0.173,SR,LPV_SRV_AGB_O,SR,RR,255.56100,-31.29064,IW Sco
